date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:05:01	37565/37565	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Jun%202022%2016:05:00%20GMT	https://btech.id/news/detection-dan-recovery-dua-fitur-vital-dalam-cybersecurity-cloud/	btech.id/news/detection-dan-recovery-dua-fitur-vital-dalam-cybersecurity-cloud/index.html	(from https://btech.id/news/)
23:05:01	41231/41231	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Jun%202022%2016:05:01%20GMT	https://btech.id/news/?page=8	btech.id/news/indexfdfa.html	(from https://btech.id/news/)
23:05:01	44808/44808	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Jun%202022%2016:05:01%20GMT	https://btech.id/news/?page=2	btech.id/news/index4658.html	(from https://btech.id/news/)
23:05:02	2207/2207	---MCZ	200	added ('OK')	text/css	etag:W/%225aa2b1a2-89f%22	https://btech.id/static/website/css/bootstrap-gallery.css	btech.id/static/website/css/bootstrap-gallery.css	(from https://btech.id/infographic/)
23:05:03	426845/426845	---M--	200	added ('OK')	image/jpeg	etag:%225aa2b231-6835d%22	https://btech.id/media/imagestore/c1/3f/c13f1fb6-018c-40f2-867e-198a71578258.jpg	btech.id/media/imagestore/c1/3f/c13f1fb6-018c-40f2-867e-198a71578258.jpg	(from https://btech.id/infographic/)
23:05:03	55713/55713	---M--	200	added ('OK')	image/jpeg	etag:%225aa2b23f-d9a1%22	https://btech.id/media/cache/85/5f/855fc7d1e9fbdc3c6350c47398d14dad.jpg	btech.id/media/cache/85/5f/855fc7d1e9fbdc3c6350c47398d14dad.jpg	(from https://btech.id/infographic/)
23:05:05	275352/275352	---M--	200	added ('OK')	image/jpeg	etag:%225aa2b33a-43398%22	https://btech.id/media/imagestore/c8/6b/c86bc50f-4585-4657-b01b-dfbe629ab281.jpg	btech.id/media/imagestore/c8/6b/c86bc50f-4585-4657-b01b-dfbe629ab281.jpg	(from https://btech.id/infographic/)
23:05:05	63679/63679	---M--	200	added ('OK')	image/jpeg	etag:%225aa2b33e-f8bf%22	https://btech.id/media/cache/a5/1a/a51a439cc224de8c7563d76eaec4ef17.jpg	btech.id/media/cache/a5/1a/a51a439cc224de8c7563d76eaec4ef17.jpg	(from https://btech.id/infographic/)
23:05:07	389862/389862	---M--	200	added ('OK')	image/png	etag:%225cb40bd8-5f2e6%22	https://btech.id/media/imagestore/2a/8a/2a8a2a5d-c2ab-40c6-869f-d239db0ef758.png	btech.id/media/imagestore/2a/8a/2a8a2a5d-c2ab-40c6-869f-d239db0ef758.png	(from https://btech.id/infographic/)
23:05:07	55778/55778	---M--	200	added ('OK')	image/jpeg	etag:%225cb40bee-d9e2%22	https://btech.id/media/cache/e3/bb/e3bb4465a701fff47984a87538bf09e6.jpg	btech.id/media/cache/e3/bb/e3bb4465a701fff47984a87538bf09e6.jpg	(from https://btech.id/infographic/)
23:05:08	86436/86436	---M--	200	added ('OK')	image/png	etag:%225fffbd89-151a4%22	https://btech.id/media/imagestore/c2/e8/c2e8bf06-d2cf-40f1-892a-945057a76f9b.png	btech.id/media/imagestore/c2/e8/c2e8bf06-d2cf-40f1-892a-945057a76f9b.png	(from https://btech.id/infographic/)
23:05:09	43499/43499	---M--	200	added ('OK')	image/jpeg	etag:%225fffbd8b-a9eb%22	https://btech.id/media/cache/80/b5/80b5769b7e5a116b09e18da7a29eab75.jpg	btech.id/media/cache/80/b5/80b5769b7e5a116b09e18da7a29eab75.jpg	(from https://btech.id/infographic/)
23:05:11	817111/817111	---M--	200	added ('OK')	image/png	etag:%22601b75d6-c77d7%22	https://btech.id/media/imagestore/93/a6/93a65de7-cd40-454f-8546-741b2ede6622.png	btech.id/media/imagestore/93/a6/93a65de7-cd40-454f-8546-741b2ede6622.png	(from https://btech.id/infographic/)
23:05:11	53498/53498	---M--	200	added ('OK')	image/jpeg	etag:%22601b75e0-d0fa%22	https://btech.id/media/cache/00/85/008515417dff78faf8559b2139a142ce.jpg	btech.id/media/cache/00/85/008515417dff78faf8559b2139a142ce.jpg	(from https://btech.id/infographic/)
23:05:13	387412/387412	---M--	200	added ('OK')	image/png	etag:%226033263e-5e954%22	https://btech.id/media/imagestore/74/be/74beba9f-3f60-4112-a3da-c5ffac275c5d.png	btech.id/media/imagestore/74/be/74beba9f-3f60-4112-a3da-c5ffac275c5d.png	(from https://btech.id/infographic/)
23:05:13	57107/57107	---M--	200	added ('OK')	image/jpeg	etag:%2260332647-df13%22	https://btech.id/media/cache/8c/50/8c50f907c433e15b2546a1d60f487844.jpg	btech.id/media/cache/8c/50/8c50f907c433e15b2546a1d60f487844.jpg	(from https://btech.id/infographic/)
23:05:14	28993/28993	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Jun%202022%2016:05:14%20GMT	https://btech.id/infographic/images/world-map.png	btech.id/infographic/images/world-map.png	(from https://btech.id/infographic/)
23:05:15	54138/54138	---M--	200	added ('OK')	image/png	etag:%226286e2eb-d37a%22	https://btech.id/media/images/Page/2022/05/20/logo-yuyu.png	btech.id/media/images/Page/2022/05/20/logo-yuyu.png	(from https://btech.id/opensource/)
23:05:16	31749/31749	---M--	200	added ('OK')	image/png	etag:%226284ae64-7c05%22	https://btech.id/media/images/Page/2022/05/18/hujanio_logo_color_t4iKHFP.png	btech.id/media/images/Page/2022/05/18/hujanio_logo_color_t4iKHFP.png	(from https://btech.id/opensource/)
23:05:17	28993/28993	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Jun%202022%2016:05:17%20GMT	https://btech.id/opensource/images/world-map.png	btech.id/opensource/images/world-map.png	(from https://btech.id/opensource/)
23:05:20	178/178	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2028%20Jun%202022%2016:05:19%20GMT	http://btech.id/robots.txt		(from https://btech.id/trainings/)
23:05:21	29367/29367	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Jun%202022%2016:05:20%20GMT	https://btech.id/brand/images/images/world-map.png	btech.id/brand/images/images/world-map.html	(from https://btech.id/brand/images/world-map.png)
23:05:22	165209/165209	---M--	200	added ('OK')	image/png	etag:%22624e6cb6-28559%22	https://btech.id/media/images/Page/2022/04/07/poster_btechinfo_5-04-2022_1.1.png	btech.id/media/images/Page/2022/04/07/poster_btechinfo_5-04-2022_1.1.png	(from https://btech.id/news/cloud-computing-bisa-membantu-pengembangan-bisnis-kok-bisa/)
23:05:22	28993/28993	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Jun%202022%2016:05:22%20GMT	https://btech.id/news/cloud-computing-bisa-membantu-pengembangan-bisnis-kok-bisa/images/world-map.png	btech.id/news/cloud-computing-bisa-membantu-pengembangan-bisnis-kok-bisa/images/world-map.png	(from https://btech.id/news/cloud-computing-bisa-membantu-pengembangan-bisnis-kok-bisa/)
23:05:23	39425/39425	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Jun%202022%2016:05:23%20GMT	https://btech.id/news/bagaimana-cloud-computing-dapat-membantu-penerapan-spbe/	btech.id/news/bagaimana-cloud-computing-dapat-membantu-penerapan-spbe/index.html	(from https://btech.id/news/cloud-computing-bisa-membantu-pengembangan-bisnis-kok-bisa/)
23:05:24	382603/382603	---M--	200	added ('OK')	image/png	etag:%22628785d3-5d68b%22	https://btech.id/media/images/Page/2022/05/20/Screen_Shot_2022-05-20_at_19.12.09.png	btech.id/media/images/Page/2022/05/20/Screen_Shot_2022-05-20_at_19.12.09.png	(from https://btech.id/news/yuyu-release-alpha-version/)
23:05:24	28993/28993	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Jun%202022%2016:05:24%20GMT	https://btech.id/news/yuyu-release-alpha-version/images/world-map.png	btech.id/news/yuyu-release-alpha-version/images/world-map.png	(from https://btech.id/news/yuyu-release-alpha-version/)
23:05:26	712832/712832	---M--	200	added ('OK')	image/jpeg	etag:%22628dcbbe-ae080%22	https://btech.id/media/images/Page/2022/05/25/_1180430.jpg	btech.id/media/images/Page/2022/05/25/_1180430.jpg	(from https://btech.id/news/boer-technology-umumkan-pergantian-ceo-kenali-ceo-baru-btech-syah-dwi-prihatmoko/)
23:05:26	28993/28993	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Jun%202022%2016:05:26%20GMT	https://btech.id/news/boer-technology-umumkan-pergantian-ceo-kenali-ceo-baru-btech-syah-dwi-prihatmoko/images/world-map.png	btech.id/news/boer-technology-umumkan-pergantian-ceo-kenali-ceo-baru-btech-syah-dwi-prihatmoko/images/world-map.png	(from https://btech.id/news/boer-technology-umumkan-pergantian-ceo-kenali-ceo-baru-btech-syah-dwi-prihatmoko/)
23:05:28	717443/717443	---M--	200	added ('OK')	image/png	etag:%226284a03a-af283%22	https://btech.id/media/images/Page/2022/05/18/Slide_1.png	btech.id/media/images/Page/2022/05/18/Slide_1.png	(from https://btech.id/news/ini-5-cara-teknologi-berbasis-cloud-merevolusi-dunia-keamanan-bisnis-digital/)
23:05:28	28993/28993	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Jun%202022%2016:05:28%20GMT	https://btech.id/news/ini-5-cara-teknologi-berbasis-cloud-merevolusi-dunia-keamanan-bisnis-digital/images/world-map.png	btech.id/news/ini-5-cara-teknologi-berbasis-cloud-merevolusi-dunia-keamanan-bisnis-digital/images/world-map.png	(from https://btech.id/news/ini-5-cara-teknologi-berbasis-cloud-merevolusi-dunia-keamanan-bisnis-digital/)
23:05:30	156191/156191	---M--	200	added ('OK')	image/png	etag:%2262789ad1-2621f%22	https://btech.id/media/images/Page/2022/05/09/poster_btech_info_05-05-2022_1.png	btech.id/media/images/Page/2022/05/09/poster_btech_info_05-05-2022_1.png	(from https://btech.id/news/mengenal-openstack-serta-fitur-dan-kelebihannya/)
23:05:30	28993/28993	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Jun%202022%2016:05:30%20GMT	https://btech.id/news/mengenal-openstack-serta-fitur-dan-kelebihannya/images/world-map.png	btech.id/news/mengenal-openstack-serta-fitur-dan-kelebihannya/images/world-map.png	(from https://btech.id/news/mengenal-openstack-serta-fitur-dan-kelebihannya/)
23:05:31	83694/83694	---M--	200	added ('OK')	image/jpeg	etag:%2262663aa6-146ee%22	https://btech.id/media/images/Page/2022/04/25/photo1650863374.jpeg	btech.id/media/images/Page/2022/04/25/photo1650863374.jpg	(from https://btech.id/news/jangan-boros-gunakan-cloud-computing-agar-anda-tetap-hemat/)
23:05:32	28993/28993	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Jun%202022%2016:05:32%20GMT	https://btech.id/news/jangan-boros-gunakan-cloud-computing-agar-anda-tetap-hemat/images/world-map.png	btech.id/news/jangan-boros-gunakan-cloud-computing-agar-anda-tetap-hemat/images/world-map.png	(from https://btech.id/news/jangan-boros-gunakan-cloud-computing-agar-anda-tetap-hemat/)
23:05:34	114856/114856	---M--	200	added ('OK')	image/png	etag:%22625fc3b9-1c0a8%22	https://btech.id/media/images/Page/2022/04/20/poster_btechinfo_27-04-2022_1.1.png	btech.id/media/images/Page/2022/04/20/poster_btechinfo_27-04-2022_1.1.png	(from https://btech.id/news/sesuaikan-strategi-infrastruktur-cloud-mu-yuk-pahami-perbedaan-public-cloud-private-cloud-dan-hybrid-cloud/)
23:05:34	28993/28993	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Jun%202022%2016:05:34%20GMT	https://btech.id/news/sesuaikan-strategi-infrastruktur-cloud-mu-yuk-pahami-perbedaan-public-cloud-private-cloud-dan-hybrid-cloud/images/world-map.png	btech.id/news/sesuaikan-strategi-infrastruktur-cloud-mu-yuk-pahami-perbedaan-public-cloud-private-cloud-dan-hybrid-cloud/images/world-map.png	(from https://btech.id/news/sesuaikan-strategi-infrastruktur-cloud-mu-yuk-pahami-perbedaan-public-cloud-private-cloud-dan-hybrid-cloud/)
23:05:36	164226/164226	---M--	200	added ('OK')	image/png	etag:%22625f93eb-28182%22	https://btech.id/media/images/Page/2022/04/20/poster_btechinfo_22-04-2022_1.2.png	btech.id/media/images/Page/2022/04/20/poster_btechinfo_22-04-2022_1.2.png	(from https://btech.id/news/detection-dan-recovery-dua-fitur-vital-dalam-cybersecurity-cloud/)
23:05:36	28993/28993	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Jun%202022%2016:05:36%20GMT	https://btech.id/news/detection-dan-recovery-dua-fitur-vital-dalam-cybersecurity-cloud/images/world-map.png	btech.id/news/detection-dan-recovery-dua-fitur-vital-dalam-cybersecurity-cloud/images/world-map.png	(from https://btech.id/news/detection-dan-recovery-dua-fitur-vital-dalam-cybersecurity-cloud/)
23:05:37	26375/26375	---M--	200	added ('OK')	image/jpeg	etag:%22625fc3f5-6707%22	https://btech.id/media/cache/fa/e5/fae5f9e2bfde5339600b35b454136060.jpg	btech.id/media/cache/fa/e5/fae5f9e2bfde5339600b35b454136060.jpg	(from https://btech.id/news/?page=2)
23:05:38	41222/41222	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Jun%202022%2016:05:38%20GMT	https://btech.id/news/disaster-recovery-plan-penyelamat-sewaktu-hal-yang-tidak-diinginkan-terjadi/	btech.id/news/disaster-recovery-plan-penyelamat-sewaktu-hal-yang-tidak-diinginkan-terjadi/index.html	(from https://btech.id/news/?page=2)
23:05:38	28139/28139	---M--	200	added ('OK')	image/jpeg	etag:%22625fc3f5-6deb%22	https://btech.id/media/cache/d3/1d/d31d78c2938624ca85632b7c96399df3.jpg	btech.id/media/cache/d3/1d/d31d78c2938624ca85632b7c96399df3.jpg	(from https://btech.id/news/?page=2)
23:05:39	41669/41669	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Jun%202022%2016:05:39%20GMT	https://btech.id/news/managed-services-cloud-dari-btech-bikin-pengelolaan-cloud-computing-semakin-mudah-dan-terorganisir/	btech.id/news/managed-services-cloud-dari-btech-bikin-pengelolaan-cloud-computing-semakin-mudah-dan-terorganisir/index.html	(from https://btech.id/news/?page=2)
23:05:39	30444/30444	---M--	200	added ('OK')	image/jpeg	etag:%22628deba2-76ec%22	https://btech.id/media/cache/5a/d5/5ad5db95c4bf4f9ba6c1252f34114a72.jpg	btech.id/media/cache/5a/d5/5ad5db95c4bf4f9ba6c1252f34114a72.jpg	(from https://btech.id/news/?page=2)
23:05:40	20758/20758	---M--	200	added ('OK')	image/jpeg	etag:%2262880e71-5116%22	https://btech.id/media/cache/9f/d9/9fd9996f28f1843d312566d8490657fa.jpg	btech.id/media/cache/9f/d9/9fd9996f28f1843d312566d8490657fa.jpg	(from https://btech.id/news/?page=2)
23:05:41	38038/38038	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Jun%202022%2016:05:40%20GMT	https://btech.id/news/karakteristik-cloud-bagi-bisnis-punya-anda-sudah-sesuai-belum/	btech.id/news/karakteristik-cloud-bagi-bisnis-punya-anda-sudah-sesuai-belum/index.html	(from https://btech.id/news/?page=2)
23:05:41	36728/36728	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Jun%202022%2016:05:41%20GMT	https://btech.id/news/cloud-engineer-si-pawang-hujan-masa-depan/	btech.id/news/cloud-engineer-si-pawang-hujan-masa-depan/index.html	(from https://btech.id/news/?page=2)
23:05:42	33616/33616	---M--	200	added ('OK')	image/jpeg	etag:%22624e6eb1-8350%22	https://btech.id/media/cache/84/05/84056dc6858a53718b4c991fb93dd5cf.jpg	btech.id/media/cache/84/05/84056dc6858a53718b4c991fb93dd5cf.jpg	(from https://btech.id/news/?page=2)
23:05:42	43207/43207	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Jun%202022%2016:05:42%20GMT	https://btech.id/news/?page=3	btech.id/news/index9ba9.html	(from https://btech.id/news/?page=2)
23:05:42	44378/44378	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Jun%202022%2016:05:42%20GMT	https://btech.id/news/?page=1	btech.id/news/index2679.html	(from https://btech.id/news/?page=2)
23:05:43	37334/37334	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Jun%202022%2016:05:43%20GMT	https://btech.id/news/3-tanda-perusahaan-anda-butuh-solusi-ceph/	btech.id/news/3-tanda-perusahaan-anda-butuh-solusi-ceph/index.html	(from https://btech.id/news/?page=8)
23:05:43	39293/39293	---M--	200	added ('OK')	image/jpeg	etag:%226170dc7c-997d%22	https://btech.id/media/cache/58/21/582162e03958added2775487dbcc11b0.jpg	btech.id/media/cache/58/21/582162e03958added2775487dbcc11b0.jpg	(from https://btech.id/news/?page=8)
23:05:44	27503/27503	---M--	200	added ('OK')	image/jpeg	etag:%2261668e25-6b6f%22	https://btech.id/media/cache/e5/ed/e5eda350fb6c74a10d932456bdaa0eaa.jpg	btech.id/media/cache/e5/ed/e5eda350fb6c74a10d932456bdaa0eaa.jpg	(from https://btech.id/news/?page=8)
23:05:45	12721/12721	---M--	200	added ('OK')	image/jpeg	etag:%226178b820-31b1%22	https://btech.id/media/cache/70/a5/70a5c292f0a233c1b4cd6fb7305cd9eb.jpg	btech.id/media/cache/70/a5/70a5c292f0a233c1b4cd6fb7305cd9eb.jpg	(from https://btech.id/news/?page=8)
23:05:46	36101/36101	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Jun%202022%2016:05:45%20GMT	https://btech.id/news/kenali-komponen-algoritma-crush-yang-dipakai-oleh-ceph-dan-keuntungannya/	btech.id/news/kenali-komponen-algoritma-crush-yang-dipakai-oleh-ceph-dan-keuntungannya/index.html	(from https://btech.id/news/?page=8)
23:05:46	40165/40165	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Jun%202022%2016:05:46%20GMT	https://btech.id/news/3-mitos-open-source-software-yang-perlu-diketahui-kebenarannya/	btech.id/news/3-mitos-open-source-software-yang-perlu-diketahui-kebenarannya/index.html	(from https://btech.id/news/?page=8)
23:05:46	25351/25351	---M--	200	added ('OK')	image/jpeg	etag:%22613aa570-6307%22	https://btech.id/media/cache/2b/ec/2bec3eea221a30d4fa005aeb686cf56e.jpg	btech.id/media/cache/2b/ec/2bec3eea221a30d4fa005aeb686cf56e.jpg	(from https://btech.id/news/?page=8)
23:05:47	35285/35285	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Jun%202022%2016:05:47%20GMT	https://btech.id/news/alur-rekrutmen-karyawan-engineer-boer-technology/	btech.id/news/alur-rekrutmen-karyawan-engineer-boer-technology/index.html	(from https://btech.id/news/?page=8)
23:05:48	29367/29367	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Jun%202022%2016:05:47%20GMT	https://btech.id/brand/images/images/images/world-map.png	btech.id/brand/images/images/images/world-map.html	(from https://btech.id/brand/images/images/world-map.png)
23:05:48	43587/43587	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Jun%202022%2016:05:47%20GMT	https://btech.id/news/?page=7	btech.id/news/index235c.html	(from https://btech.id/news/?page=8)
23:05:49	712464/712464	---M--	200	added ('OK')	image/png	etag:%22624e6ea8-adf10%22	https://btech.id/media/images/Page/2022/04/07/poster_btechinfo_18-02-2022_1.1_1.png	btech.id/media/images/Page/2022/04/07/poster_btechinfo_18-02-2022_1.1_1.png	(from https://btech.id/news/bagaimana-cloud-computing-dapat-membantu-penerapan-spbe/)
23:05:49	28993/28993	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Jun%202022%2016:05:49%20GMT	https://btech.id/news/bagaimana-cloud-computing-dapat-membantu-penerapan-spbe/images/world-map.png	btech.id/news/bagaimana-cloud-computing-dapat-membantu-penerapan-spbe/images/world-map.png	(from https://btech.id/news/bagaimana-cloud-computing-dapat-membantu-penerapan-spbe/)
23:05:51	139266/139266	---M--	200	added ('OK')	image/png	etag:%22625f8f90-22002%22	https://btech.id/media/images/Page/2022/04/20/poster_btechinfo_20-04-2022_1.1.png	btech.id/media/images/Page/2022/04/20/poster_btechinfo_20-04-2022_1.1.png	(from https://btech.id/news/disaster-recovery-plan-penyelamat-sewaktu-hal-yang-tidak-diinginkan-terjadi/)
23:05:51	28993/28993	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Jun%202022%2016:05:51%20GMT	https://btech.id/news/disaster-recovery-plan-penyelamat-sewaktu-hal-yang-tidak-diinginkan-terjadi/images/world-map.png	btech.id/news/disaster-recovery-plan-penyelamat-sewaktu-hal-yang-tidak-diinginkan-terjadi/images/world-map.png	(from https://btech.id/news/disaster-recovery-plan-penyelamat-sewaktu-hal-yang-tidak-diinginkan-terjadi/)
23:05:53	136518/136518	---M--	200	added ('OK')	image/png	etag:%22625f893c-21546%22	https://btech.id/media/images/Page/2022/04/20/poster_btechinfo_14-04-2022_1.1.png	btech.id/media/images/Page/2022/04/20/poster_btechinfo_14-04-2022_1.1.png	(from https://btech.id/news/managed-services-cloud-dari-btech-bikin-pengelolaan-cloud-computing-semakin-mudah-dan-terorganisir/)
23:05:53	28993/28993	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Jun%202022%2016:05:53%20GMT	https://btech.id/news/managed-services-cloud-dari-btech-bikin-pengelolaan-cloud-computing-semakin-mudah-dan-terorganisir/images/world-map.png	btech.id/news/managed-services-cloud-dari-btech-bikin-pengelolaan-cloud-computing-semakin-mudah-dan-terorganisir/images/world-map.png	(from https://btech.id/news/managed-services-cloud-dari-btech-bikin-pengelolaan-cloud-computing-semakin-mudah-dan-terorganisir/)
23:05:55	173314/173314	---M--	200	added ('OK')	image/png	etag:%22624e6df1-2a502%22	https://btech.id/media/images/Page/2022/04/07/poster_btechinfo_8-04-2022_1.1.png	btech.id/media/images/Page/2022/04/07/poster_btechinfo_8-04-2022_1.1.png	(from https://btech.id/news/karakteristik-cloud-bagi-bisnis-punya-anda-sudah-sesuai-belum/)
23:05:55	28993/28993	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Jun%202022%2016:05:55%20GMT	https://btech.id/news/karakteristik-cloud-bagi-bisnis-punya-anda-sudah-sesuai-belum/images/world-map.png	btech.id/news/karakteristik-cloud-bagi-bisnis-punya-anda-sudah-sesuai-belum/images/world-map.png	(from https://btech.id/news/karakteristik-cloud-bagi-bisnis-punya-anda-sudah-sesuai-belum/)
23:05:57	122142/122142	---M--	200	added ('OK')	image/png	etag:%2262397fd3-1dd1e%22	https://btech.id/media/images/Page/2022/03/22/poster_viral_21-03-2022_1.1.png	btech.id/media/images/Page/2022/03/22/poster_viral_21-03-2022_1.1.png	(from https://btech.id/news/cloud-engineer-si-pawang-hujan-masa-depan/)
23:05:57	28993/28993	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Jun%202022%2016:05:57%20GMT	https://btech.id/news/cloud-engineer-si-pawang-hujan-masa-depan/images/world-map.png	btech.id/news/cloud-engineer-si-pawang-hujan-masa-depan/images/world-map.png	(from https://btech.id/news/cloud-engineer-si-pawang-hujan-masa-depan/)
23:05:58	34767/34767	---M--	200	added ('OK')	image/jpeg	etag:%2262397fbb-87cf%22	https://btech.id/media/cache/b0/79/b079bb278bdefa5ce2fc09fba7903144.jpg	btech.id/media/cache/b0/79/b079bb278bdefa5ce2fc09fba7903144.jpg	(from https://btech.id/news/?page=3)
23:05:59	38073/38073	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Jun%202022%2016:05:59%20GMT	https://btech.id/news/mengenal-spbe-dan-teknologi-yang-mendorong-perubahannya/	btech.id/news/mengenal-spbe-dan-teknologi-yang-mendorong-perubahannya/index.html	(from https://btech.id/news/?page=3)
23:05:59	15762/15762	---M--	200	added ('OK')	image/jpeg	etag:%226239531f-3d92%22	https://btech.id/media/cache/23/6a/236aaa38405cba9eb4fe3695afe4ba84.jpg	btech.id/media/cache/23/6a/236aaa38405cba9eb4fe3695afe4ba84.jpg	(from https://btech.id/news/?page=3)
23:06:00	38424/38424	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Jun%202022%2016:06:00%20GMT	https://btech.id/news/8-alasan-ini-harusnya-cukup-untuk-meyakinkan-anda-segera-migrasi-ke-cloud/	btech.id/news/8-alasan-ini-harusnya-cukup-untuk-meyakinkan-anda-segera-migrasi-ke-cloud/index.html	(from https://btech.id/news/?page=3)
23:06:00	41315/41315	---M--	200	added ('OK')	image/jpeg	etag:%22624e6edb-a163%22	https://btech.id/media/cache/b4/83/b4836b0064d25b87bd40a35a79c08ac1.jpg	btech.id/media/cache/b4/83/b4836b0064d25b87bd40a35a79c08ac1.jpg	(from https://btech.id/news/?page=3)
23:06:01	24761/24761	---M--	200	added ('OK')	image/jpeg	etag:%22624e6edb-60b9%22	https://btech.id/media/cache/94/e6/94e6af09f3500451981b0969ca32007f.jpg	btech.id/media/cache/94/e6/94e6af09f3500451981b0969ca32007f.jpg	(from https://btech.id/news/?page=3)
23:06:02	36528/36528	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Jun%202022%2016:06:01%20GMT	https://btech.id/news/mengenal-saas-layanan-berbasis-software-fleksibel-dan-efisien/	btech.id/news/mengenal-saas-layanan-berbasis-software-fleksibel-dan-efisien/index.html	(from https://btech.id/news/?page=3)
23:06:02	38097/38097	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Jun%202022%2016:06:02%20GMT	https://btech.id/news/yuk-gunakan-saas-agar-pelanggan-puas-dengan-layanan-anda/	btech.id/news/yuk-gunakan-saas-agar-pelanggan-puas-dengan-layanan-anda/index.html	(from https://btech.id/news/?page=3)
23:06:03	22670/22670	---M--	200	added ('OK')	image/jpeg	etag:%22624e6efd-588e%22	https://btech.id/media/cache/fd/a7/fda7b0c73eaa18e6181ce2ca75553e0f.jpg	btech.id/media/cache/fd/a7/fda7b0c73eaa18e6181ce2ca75553e0f.jpg	(from https://btech.id/news/?page=3)
23:06:04	47041/47041	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Jun%202022%2016:06:03%20GMT	https://btech.id/news/yuk-cari-tahu-seberapa-aman-cloud-computing/	btech.id/news/yuk-cari-tahu-seberapa-aman-cloud-computing/index.html	(from https://btech.id/news/?page=3)
23:06:04	43673/43673	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Jun%202022%2016:06:04%20GMT	https://btech.id/news/?page=4	btech.id/news/indexfdb0.html	(from https://btech.id/news/?page=3)
23:06:05	180731/180731	---M--	200	added ('OK')	image/png	etag:%226170dc71-2c1fb%22	https://btech.id/media/images/Page/2021/10/21/poster_btechinfo_oktober_07-10-21_1.png	btech.id/media/images/Page/2021/10/21/poster_btechinfo_oktober_07-10-21_1.png	(from https://btech.id/news/3-tanda-perusahaan-anda-butuh-solusi-ceph/)
23:06:05	28993/28993	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Jun%202022%2016:06:05%20GMT	https://btech.id/news/3-tanda-perusahaan-anda-butuh-solusi-ceph/images/world-map.png	btech.id/news/3-tanda-perusahaan-anda-butuh-solusi-ceph/images/world-map.png	(from https://btech.id/news/3-tanda-perusahaan-anda-butuh-solusi-ceph/)
23:06:06	113497/113497	---M--	200	added ('OK')	image/png	etag:%2261668e22-1bb59%22	https://btech.id/media/images/Page/2021/10/13/poster_btechinfo_oktober_14-10-21_1_FCEyt0M.png	btech.id/media/images/Page/2021/10/13/poster_btechinfo_oktober_14-10-21_1_FCEyt0M.png	(from https://btech.id/news/kenali-komponen-algoritma-crush-yang-dipakai-oleh-ceph-dan-keuntungannya/)
